User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class
400,OnePlus 9,Android,49,1.5,571,10,203,29,Male,1
401,Xiaomi Mi 11,Android,522,11.1,2821,86,1891,42,Male,5
402,Google Pixel 5,Android,97,2.7,612,36,508,53,Male,2
403,iPhone 12,iOS,411,7.4,1960,71,1264,40,Male,4
404,Samsung Galaxy S21,Android,566,8.6,2595,89,1657,51,Female,5
405,iPhone 12,iOS,559,8.2,2618,84,2102,22,Female,5
406,Google Pixel 5,Android,478,7.3,2340,69,1017,43,Female,4
407,Xiaomi Mi 11,Android,147,3.2,994,33,567,25,Female,2
408,OnePlus 9,Android,395,7.3,2291,61,1049,55,Female,4
409,Samsung Galaxy S21,Android,357,7.8,2289,74,1242,22,Female,4
410,Google Pixel 5,Android,405,6.9,2366,61,1434,51,Male,4
411,Samsung Galaxy S21,Android,501,11.8,2790,86,2074,31,Female,5
412,Xiaomi Mi 11,Android,575,8.2,2918,88,1928,50,Male,5
413,OnePlus 9,Android,257,5.1,1692,46,769,52,Female,3
414,iPhone 12,iOS,270,5,1532,51,957,35,Male,3
415,Google Pixel 5,Android,116,2,1171,22,573,33,Female,2
416,iPhone 12,iOS,98,2.3,608,24,394,56,Male,2
417,Xiaomi Mi 11,Android,264,5.1,1293,52,737,27,Female,3
418,Samsung Galaxy S21,Android,572,11.7,2655,91,2481,57,Female,5
419,Xiaomi Mi 11,Android,202,4.9,1549,43,964,27,Female,3
420,iPhone 12,iOS,83,1.4,454,11,228,46,Male,1
421,iPhone 12,iOS,32,1.4,416,12,198,56,Male,1
422,iPhone 12,iOS,168,3.2,716,38,414,43,Male,2
423,iPhone 12,iOS,416,6.1,2115,71,1041,22,Female,4
424,Xiaomi Mi 11,Android,46,1.1,536,18,167,28,Female,1
425,OnePlus 9,Android,201,5,1482,59,709,24,Male,3
426,Samsung Galaxy S21,Android,130,2.8,1062,24,579,37,Male,2
427,OnePlus 9,Android,98,2.4,747,36,403,44,Female,2
428,OnePlus 9,Android,105,3.8,967,28,489,51,Male,2
429,Xiaomi Mi 11,Android,94,2.3,1033,33,369,58,Male,2
430,Xiaomi Mi 11,Android,540,10.1,2757,90,2180,37,Male,5
431,iPhone 12,iOS,266,5.5,1238,59,839,22,Male,3
432,iPhone 12,iOS,140,3.8,1137,36,506,53,Male,2
433,Google Pixel 5,Android,534,10.4,2672,90,1702,51,Male,5
434,OnePlus 9,Android,46,2,309,15,116,42,Male,1
435,iPhone 12,iOS,581,8.4,2591,99,2304,58,Male,5
436,Xiaomi Mi 11,Android,105,3.4,798,21,467,34,Female,2
437,OnePlus 9,Android,221,4.4,1341,46,862,20,Male,3
438,iPhone 12,iOS,41,1.7,408,16,291,34,Male,1
439,OnePlus 9,Android,105,3,728,24,343,52,Female,2
440,Google Pixel 5,Android,123,3.9,915,39,468,18,Male,2
441,Google Pixel 5,Android,260,5.7,1725,56,920,36,Female,3
442,Samsung Galaxy S21,Android,223,5.7,1295,44,751,39,Male,3
443,Google Pixel 5,Android,66,1.1,505,17,218,33,Male,1
444,iPhone 12,iOS,231,4,1664,48,724,29,Female,3
445,iPhone 12,iOS,555,8.8,2540,97,2402,22,Male,5
446,Samsung Galaxy S21,Android,378,7.2,1859,61,1318,58,Male,4
447,OnePlus 9,Android,546,8.8,2852,81,1641,24,Male,5
448,Samsung Galaxy S21,Android,234,5.2,1604,58,919,58,Male,3
449,Samsung Galaxy S21,Android,152,3,617,22,306,22,Female,2
450,Google Pixel 5,Android,34,1.2,518,10,170,20,Female,1
451,Samsung Galaxy S21,Android,179,3.5,1114,30,466,56,Male,2
452,OnePlus 9,Android,591,11.8,2953,92,1903,52,Male,5
453,Samsung Galaxy S21,Android,120,3.3,734,35,583,26,Male,2
454,Google Pixel 5,Android,88,1.3,557,13,164,43,Male,1
455,iPhone 12,iOS,143,3.9,1160,24,398,45,Male,2
456,iPhone 12,iOS,74,1.6,436,13,182,27,Female,1
457,iPhone 12,iOS,74,1.6,587,15,275,27,Female,1
458,OnePlus 9,Android,234,4.7,1707,55,871,46,Male,3
459,iPhone 12,iOS,56,1,547,10,142,58,Female,1
460,OnePlus 9,Android,174,2.4,639,37,545,50,Male,2
461,Samsung Galaxy S21,Android,523,9,2696,91,1561,20,Female,5
462,Samsung Galaxy S21,Android,123,3.3,938,36,438,55,Male,2
463,Samsung Galaxy S21,Android,216,5.9,1789,54,987,55,Male,3
464,iPhone 12,iOS,290,4.6,1694,50,809,23,Male,3
465,Xiaomi Mi 11,Android,68,1.3,583,10,281,26,Female,1
466,OnePlus 9,Android,265,4.8,1770,51,723,55,Female,3
467,Samsung Galaxy S21,Android,414,7.3,2349,75,1092,51,Male,4
468,Google Pixel 5,Android,238,4,1414,47,661,41,Female,3
469,Xiaomi Mi 11,Android,429,7.5,1921,61,1102,46,Male,4
470,Xiaomi Mi 11,Android,39,1.9,541,16,294,37,Male,1
471,Samsung Galaxy S21,Android,248,4.6,1396,52,883,40,Male,3
472,Xiaomi Mi 11,Android,541,9.4,2452,93,1811,53,Female,5
473,Xiaomi Mi 11,Android,139,3,697,37,513,26,Female,2
474,iPhone 12,iOS,289,5,1625,45,687,29,Male,3
475,Xiaomi Mi 11,Android,210,4.9,1657,55,765,49,Female,3
476,Samsung Galaxy S21,Android,412,6.2,2201,68,1085,54,Female,4
477,Google Pixel 5,Android,318,6.6,2089,77,1126,49,Female,4
478,iPhone 12,iOS,258,4.2,1315,44,762,59,Female,3
479,OnePlus 9,Android,258,4.3,1759,59,718,41,Female,3
480,Samsung Galaxy S21,Android,189,4.8,1681,59,795,57,Male,3
481,iPhone 12,iOS,155,2.4,954,39,441,51,Male,2
482,Samsung Galaxy S21,Android,528,10.4,2717,87,2140,34,Male,5
483,iPhone 12,iOS,549,11.1,2851,87,1814,56,Male,5
484,Xiaomi Mi 11,Android,78,1.6,470,18,230,49,Female,1
485,iPhone 12,iOS,444,6,1873,61,1093,39,Female,4
486,Xiaomi Mi 11,Android,80,1.1,417,18,298,36,Male,1
487,iPhone 12,iOS,131,3.8,739,34,330,57,Female,2
488,iPhone 12,iOS,228,4.4,1734,46,804,57,Female,3
489,Xiaomi Mi 11,Android,416,7.3,1882,62,1333,32,Female,4
490,Google Pixel 5,Android,586,9.3,2403,94,2332,21,Male,5
491,Google Pixel 5,Android,416,6.1,2279,71,1096,47,Male,4
492,iPhone 12,iOS,152,3.7,948,22,507,53,Female,2
493,Xiaomi Mi 11,Android,87,1.5,594,19,198,36,Female,1
494,OnePlus 9,Android,329,6.8,1892,69,1383,23,Male,4
495,Samsung Galaxy S21,Android,107,2.5,1176,24,545,29,Female,2
496,Google Pixel 5,Android,493,10.9,2928,88,2116,57,Male,5
497,iPhone 12,iOS,182,4.8,1500,51,807,43,Female,3
498,iPhone 12,iOS,102,2.9,918,37,362,20,Female,2
499,Google Pixel 5,Android,274,4.5,1356,54,869,53,Male,3
500,iPhone 12,iOS,143,3.6,988,26,504,45,Female,2
501,Google Pixel 5,Android,66,1.3,369,14,195,32,Male,1
502,Xiaomi Mi 11,Android,420,7.7,2017,74,1187,24,Female,4
503,Xiaomi Mi 11,Android,582,8.4,2664,91,2493,55,Female,5
504,Google Pixel 5,Android,200,5.8,1291,50,965,52,Male,3
505,Google Pixel 5,Android,493,8.5,2859,99,2450,47,Male,5
506,Samsung Galaxy S21,Android,348,6.6,2398,66,1415,49,Female,4
507,Xiaomi Mi 11,Android,238,5.1,1408,45,941,27,Male,3
508,Xiaomi Mi 11,Android,33,2,318,11,173,42,Female,1
509,Google Pixel 5,Android,267,5.9,1740,45,791,22,Male,3
510,iPhone 12,iOS,492,10,2513,90,1968,31,Male,5
511,Google Pixel 5,Android,241,5.3,1767,58,976,38,Female,3
512,Samsung Galaxy S21,Android,567,10.8,2911,89,1682,39,Male,5
513,Samsung Galaxy S21,Android,36,1.6,442,17,249,34,Male,1
514,OnePlus 9,Android,110,3.4,975,31,507,57,Female,2
515,Samsung Galaxy S21,Android,466,7.1,1984,73,1461,54,Male,4
516,OnePlus 9,Android,126,2.2,1187,28,599,25,Male,2
517,Xiaomi Mi 11,Android,120,3.8,940,36,535,44,Male,2
518,iPhone 12,iOS,64,1.2,592,19,218,25,Male,1
519,OnePlus 9,Android,574,8.5,2780,87,1809,34,Female,5
520,OnePlus 9,Android,119,2.2,1123,22,371,51,Male,2
521,OnePlus 9,Android,350,6.5,2364,75,1485,20,Male,4
522,Google Pixel 5,Android,69,1.1,535,17,250,25,Male,1
523,Xiaomi Mi 11,Android,438,6.5,1849,64,1125,49,Female,4
524,Samsung Galaxy S21,Android,506,11.2,2623,98,2460,48,Male,5
525,Samsung Galaxy S21,Android,272,5.2,1390,45,792,57,Female,3
526,Samsung Galaxy S21,Android,224,4.5,1646,57,665,59,Male,3
527,Google Pixel 5,Android,99,2.4,689,36,318,29,Female,2
528,iPhone 12,iOS,44,1.2,466,10,131,57,Female,1
529,Google Pixel 5,Android,175,3,801,32,338,24,Male,2
530,Google Pixel 5,Android,228,4.8,1639,47,796,42,Female,3
531,Xiaomi Mi 11,Android,589,11.8,2629,86,2479,43,Female,5
532,OnePlus 9,Android,339,7.9,1987,66,1191,47,Male,4
533,iPhone 12,iOS,431,6.4,2206,66,1200,23,Female,4
534,Xiaomi Mi 11,Android,190,4.7,1276,57,915,22,Female,3
535,OnePlus 9,Android,389,6.1,2087,67,1383,30,Male,4
536,Samsung Galaxy S21,Android,139,3.3,937,24,573,25,Female,2
537,Samsung Galaxy S21,Android,289,5.9,1528,48,915,30,Male,3
538,Samsung Galaxy S21,Android,593,11.1,2672,82,2258,34,Female,5
539,Google Pixel 5,Android,576,9.5,2638,98,2281,38,Female,5
540,OnePlus 9,Android,592,9.4,2867,95,1701,27,Female,5
541,iPhone 12,iOS,567,10.5,2817,89,2194,52,Male,5
542,iPhone 12,iOS,170,2.5,740,21,537,25,Female,2
543,Google Pixel 5,Android,242,5.4,1307,48,642,28,Male,3
544,Samsung Galaxy S21,Android,275,5.5,1616,48,656,55,Male,3
545,Google Pixel 5,Android,544,9.7,2633,97,1727,28,Female,5
546,OnePlus 9,Android,50,2,362,17,182,34,Female,1
547,OnePlus 9,Android,236,4.6,1750,45,971,21,Female,3
548,iPhone 12,iOS,139,2.6,658,33,358,58,Female,2
549,Google Pixel 5,Android,383,6.6,2155,74,1360,45,Male,4
550,Samsung Galaxy S21,Android,172,4,1047,32,508,21,Female,2
551,Xiaomi Mi 11,Android,455,6.2,1984,72,1287,42,Male,4
552,Samsung Galaxy S21,Android,157,2.5,1110,30,373,37,Female,2
553,iPhone 12,iOS,173,3.8,605,23,583,32,Male,2
554,Samsung Galaxy S21,Android,405,7.3,2082,75,1162,37,Female,4
555,iPhone 12,iOS,387,6.6,2168,61,1246,19,Female,4
556,Xiaomi Mi 11,Android,201,4.9,1633,41,972,32,Female,3
557,iPhone 12,iOS,142,3.5,625,25,370,40,Female,2
558,Samsung Galaxy S21,Android,198,4.2,1392,43,640,27,Male,3
559,Google Pixel 5,Android,361,7.6,2037,65,1056,55,Male,4
560,OnePlus 9,Android,553,11.6,2914,81,1860,47,Male,5
561,Samsung Galaxy S21,Android,408,6.2,2245,69,1103,38,Female,4
562,Xiaomi Mi 11,Android,121,2.1,1188,21,578,18,Male,2
563,Google Pixel 5,Android,71,1.4,508,15,265,33,Female,1
564,iPhone 12,iOS,46,1.6,440,10,265,31,Male,1
565,Xiaomi Mi 11,Android,290,4.4,1272,55,910,44,Male,3
566,Samsung Galaxy S21,Android,60,1.3,462,15,296,40,Male,1
567,Google Pixel 5,Android,116,3.9,1132,26,498,35,Female,2
568,OnePlus 9,Android,86,1.7,312,16,227,32,Male,1
569,Google Pixel 5,Android,291,5.3,1537,43,700,49,Female,3
570,Google Pixel 5,Android,404,6.6,2181,77,1327,18,Male,4
571,OnePlus 9,Android,441,7.1,1928,74,1421,57,Male,4
572,Google Pixel 5,Android,444,6.1,2229,73,1194,25,Female,4
573,OnePlus 9,Android,211,5.9,1757,42,864,56,Female,3
574,Samsung Galaxy S21,Android,537,9.1,2858,86,2158,22,Male,5
575,Xiaomi Mi 11,Android,519,10.9,2571,93,2163,47,Female,5
576,Samsung Galaxy S21,Android,94,3.5,606,30,446,49,Male,2
577,Google Pixel 5,Android,554,10.3,2776,83,1606,34,Female,5
578,iPhone 12,iOS,381,7.5,2216,66,1291,37,Female,4
579,OnePlus 9,Android,257,6,1715,49,916,40,Female,3
580,Samsung Galaxy S21,Android,47,1.1,532,18,122,36,Male,1
581,iPhone 12,iOS,527,10,2430,82,1737,27,Female,5
582,Samsung Galaxy S21,Android,148,2.7,625,34,416,27,Male,2
583,iPhone 12,iOS,191,5.7,1414,53,991,19,Female,3
584,Google Pixel 5,Android,71,1.9,571,10,117,43,Female,1
585,OnePlus 9,Android,73,1.3,538,19,175,30,Female,1
586,OnePlus 9,Android,149,3.1,1191,28,563,29,Male,2
587,Xiaomi Mi 11,Android,197,4.4,1665,44,608,43,Female,3
588,Samsung Galaxy S21,Android,328,6.1,1975,72,1101,24,Male,4
589,OnePlus 9,Android,424,7.5,1995,75,1228,36,Male,4
590,Samsung Galaxy S21,Android,111,3.6,627,26,464,39,Female,2
591,Samsung Galaxy S21,Android,159,3.7,630,33,575,30,Male,2
592,Google Pixel 5,Android,580,11.5,2767,84,2341,36,Female,5
593,Samsung Galaxy S21,Android,379,7.7,1809,64,1050,22,Female,4
594,Samsung Galaxy S21,Android,217,4.2,1500,42,677,26,Female,3
595,Xiaomi Mi 11,Android,447,6.3,1959,63,1441,48,Male,4
596,OnePlus 9,Android,512,10.5,2538,82,1694,41,Male,5
597,Xiaomi Mi 11,Android,511,10.8,2529,91,2387,21,Male,5
598,OnePlus 9,Android,140,2.5,825,31,347,59,Male,2
599,Samsung Galaxy S21,Android,114,3,1131,31,596,28,Male,2
600,Samsung Galaxy S21,Android,192,4.3,1382,42,905,47,Female,3
601,iPhone 12,iOS,325,6,2244,70,1296,30,Female,4
602,OnePlus 9,Android,83,1.2,545,15,284,44,Male,1
603,OnePlus 9,Android,122,3,922,32,373,43,Male,2
604,OnePlus 9,Android,138,2.1,660,22,424,41,Female,2
605,OnePlus 9,Android,182,5.3,1278,42,885,54,Female,3
606,OnePlus 9,Android,425,6,1928,72,1150,53,Female,4
607,OnePlus 9,Android,580,10.4,2496,81,2441,37,Female,5
608,Xiaomi Mi 11,Android,203,4,1323,56,787,21,Male,3
609,Xiaomi Mi 11,Android,258,4.9,1596,56,937,40,Female,3
610,iPhone 12,iOS,551,8.5,2927,92,1901,51,Male,5
611,iPhone 12,iOS,507,9.6,2606,95,1543,48,Male,5
612,Xiaomi Mi 11,Android,57,1.3,489,16,131,37,Male,1
613,Xiaomi Mi 11,Android,553,10.2,2911,82,2441,44,Male,5
614,Google Pixel 5,Android,49,1.1,395,16,153,46,Female,1
615,Samsung Galaxy S21,Android,106,4,1158,23,493,18,Male,2
616,Google Pixel 5,Android,119,3.7,608,36,461,52,Male,2
617,OnePlus 9,Android,288,5.4,1476,49,767,36,Female,3
618,Google Pixel 5,Android,225,5.6,1388,55,965,36,Female,3
619,OnePlus 9,Android,342,7,1826,71,1077,26,Female,4
620,Samsung Galaxy S21,Android,292,4.2,1407,54,867,59,Male,3
621,iPhone 12,iOS,218,5,1475,46,972,59,Female,3
622,Google Pixel 5,Android,64,1.8,351,15,274,56,Male,1
623,Xiaomi Mi 11,Android,453,7.4,2363,65,1046,41,Female,4
624,OnePlus 9,Android,42,1.8,417,15,284,21,Male,1
625,Samsung Galaxy S21,Android,36,1.5,310,15,272,45,Male,1
626,OnePlus 9,Android,55,1.8,328,12,196,31,Female,1
627,iPhone 12,iOS,210,5,1614,53,679,55,Female,3
628,iPhone 12,iOS,227,5.2,1446,46,920,59,Male,3
629,Xiaomi Mi 11,Android,47,1.2,437,18,234,55,Male,1
630,iPhone 12,iOS,461,6.3,1988,62,1004,21,Male,4
631,Google Pixel 5,Android,94,3.1,1078,38,489,25,Male,2
632,Samsung Galaxy S21,Android,216,5.1,1483,54,977,45,Female,3
633,iPhone 12,iOS,496,10.2,2587,84,1921,56,Female,5
634,OnePlus 9,Android,138,3.2,1142,31,366,29,Female,2
635,iPhone 12,iOS,318,6.6,2055,67,1253,43,Male,4
636,Samsung Galaxy S21,Android,96,3.4,1198,39,401,48,Female,2
637,OnePlus 9,Android,510,10.7,2433,90,1729,47,Male,5
638,Xiaomi Mi 11,Android,83,1.1,546,10,289,32,Female,1
639,Google Pixel 5,Android,417,6.2,2074,63,1135,35,Female,4
640,Google Pixel 5,Android,538,9.8,2778,91,2080,35,Female,5
641,Samsung Galaxy S21,Android,63,1.8,321,11,271,42,Male,1
642,OnePlus 9,Android,50,1.4,443,16,255,26,Female,1
643,Google Pixel 5,Android,502,8.2,2597,90,1553,27,Male,5
644,OnePlus 9,Android,105,3.3,723,35,566,46,Male,2
645,Google Pixel 5,Android,186,4.8,1494,53,949,20,Female,3
646,Xiaomi Mi 11,Android,174,2.9,1197,23,345,20,Female,2
647,Samsung Galaxy S21,Android,89,1.3,314,16,201,58,Female,1
648,iPhone 12,iOS,66,1.5,565,17,283,42,Female,1
649,iPhone 12,iOS,389,6.3,2294,76,1334,53,Male,4
650,Xiaomi Mi 11,Android,186,5.4,1627,58,790,31,Female,3
651,Google Pixel 5,Android,149,2,1041,39,356,49,Male,2
652,iPhone 12,iOS,69,1.7,519,10,167,51,Female,1
653,Xiaomi Mi 11,Android,206,5.2,1632,47,694,30,Male,3
654,Samsung Galaxy S21,Android,49,1.2,365,19,144,29,Male,1
655,Google Pixel 5,Android,594,10.5,2839,91,1647,56,Male,5
656,Google Pixel 5,Android,104,3.7,1028,29,493,39,Male,2
657,Google Pixel 5,Android,262,5.6,1489,59,628,54,Female,3
658,Xiaomi Mi 11,Android,278,5.3,1368,56,894,40,Female,3
659,Xiaomi Mi 11,Android,463,6.8,2358,68,1236,43,Female,4
660,Xiaomi Mi 11,Android,505,9.6,2464,91,2375,35,Male,5
661,Google Pixel 5,Android,50,1.5,387,12,146,59,Male,1
662,Xiaomi Mi 11,Android,138,3.1,947,29,545,48,Male,2
663,Xiaomi Mi 11,Android,130,3.2,1189,37,448,45,Male,2
664,Google Pixel 5,Android,469,6.4,1858,78,1297,55,Female,4
665,Xiaomi Mi 11,Android,555,10.3,2568,83,2003,52,Male,5
666,iPhone 12,iOS,198,5.4,1544,53,635,53,Male,3
667,Samsung Galaxy S21,Android,529,11.4,2891,82,1845,46,Male,5
668,Samsung Galaxy S21,Android,205,5.5,1699,49,729,36,Male,3
669,iPhone 12,iOS,170,2.4,1039,38,334,23,Male,2
670,Samsung Galaxy S21,Android,160,3.2,648,31,339,27,Female,2
671,iPhone 12,iOS,81,1.6,387,13,224,48,Male,1
672,Google Pixel 5,Android,468,7.3,1937,64,1209,22,Male,4
673,Xiaomi Mi 11,Android,500,11.2,2925,84,2438,27,Male,5
674,Google Pixel 5,Android,37,1.6,490,18,216,52,Male,1
675,Xiaomi Mi 11,Android,522,11.4,2776,93,1768,27,Female,5
676,Xiaomi Mi 11,Android,81,1.5,545,17,159,40,Male,1
677,OnePlus 9,Android,141,3.8,689,38,576,34,Male,2
678,Samsung Galaxy S21,Android,115,3.5,706,26,495,52,Female,2
679,Google Pixel 5,Android,298,4.6,1525,59,814,36,Female,3
680,iPhone 12,iOS,33,1.8,334,16,113,36,Female,1
681,Google Pixel 5,Android,307,6.1,2105,76,1111,25,Female,4
682,Xiaomi Mi 11,Android,380,7.6,2354,77,1191,30,Male,4
683,Xiaomi Mi 11,Android,190,5.5,1718,58,815,42,Male,3
684,Samsung Galaxy S21,Android,75,1.6,325,12,225,45,Male,1
685,Google Pixel 5,Android,218,4,1221,47,822,25,Male,3
686,Xiaomi Mi 11,Android,412,6.6,1859,67,1393,18,Male,4
687,Google Pixel 5,Android,335,7.7,2037,68,1007,18,Male,4
688,OnePlus 9,Android,387,6.3,2098,61,1178,54,Male,4
689,Google Pixel 5,Android,261,4.9,1589,56,824,52,Female,3
690,Samsung Galaxy S21,Android,541,9.5,2424,98,1550,32,Male,5
691,Google Pixel 5,Android,195,5.7,1447,48,679,30,Male,3
692,iPhone 12,iOS,178,4,856,37,569,51,Female,2
693,Xiaomi Mi 11,Android,378,6.7,1898,78,1455,48,Female,4
694,Xiaomi Mi 11,Android,505,8.6,2792,82,1709,31,Male,5
695,Samsung Galaxy S21,Android,564,9.7,2422,83,1985,34,Female,5
696,iPhone 12,iOS,92,3.9,1082,26,381,22,Male,2
697,Xiaomi Mi 11,Android,316,6.8,1965,68,1201,59,Male,4
698,Google Pixel 5,Android,99,3.1,942,22,457,50,Female,2
699,Samsung Galaxy S21,Android,62,1.7,431,13,224,44,Male,1
700,OnePlus 9,Android,212,5.4,1306,49,828,23,Female,3
701,OnePlus 9,Android,452,6.8,2387,77,1456,55,Female,4
702,Samsung Galaxy S21,Android,412,6.2,1899,78,1384,19,Female,4
703,Xiaomi Mi 11,Android,260,6,1361,44,889,37,Female,3
704,Xiaomi Mi 11,Android,197,4.6,1660,59,975,25,Male,3
705,Google Pixel 5,Android,278,4.7,1484,55,917,21,Male,3
706,Google Pixel 5,Android,46,2,457,14,105,58,Male,1
707,Xiaomi Mi 11,Android,593,10.2,2499,81,1616,38,Female,5
708,Samsung Galaxy S21,Android,32,1.2,580,19,153,20,Female,1
709,iPhone 12,iOS,122,3.3,755,30,573,26,Male,2
710,Samsung Galaxy S21,Android,522,11.2,2808,93,2328,24,Male,5
711,OnePlus 9,Android,473,6.4,2312,74,1400,40,Male,4
712,Samsung Galaxy S21,Android,398,6.2,1851,77,1180,23,Male,4
713,Xiaomi Mi 11,Android,240,4.7,1464,52,708,56,Female,3
714,OnePlus 9,Android,576,10.1,2447,83,2323,33,Male,5
715,Samsung Galaxy S21,Android,120,2.1,720,39,392,43,Male,2
716,Samsung Galaxy S21,Android,152,3.7,993,32,429,18,Male,2
717,Xiaomi Mi 11,Android,138,2.4,837,21,572,56,Female,2
718,Google Pixel 5,Android,225,5.6,1388,55,965,36,Female,3
719,OnePlus 9,Android,342,7,1826,71,1077,26,Female,4
720,Samsung Galaxy S21,Android,292,4.2,1407,54,867,59,Male,3
721,iPhone 12,iOS,218,5,1475,46,972,59,Female,3
722,Google Pixel 5,Android,64,1.8,351,15,274,56,Male,1
723,Xiaomi Mi 11,Android,453,7.4,2363,65,1046,41,Female,4
724,OnePlus 9,Android,42,1.8,417,15,284,21,Male,1
725,Samsung Galaxy S21,Android,36,1.5,310,15,272,45,Male,1
726,OnePlus 9,Android,55,1.8,328,12,196,31,Female,1
727,iPhone 12,iOS,210,5,1614,53,679,55,Female,3
728,iPhone 12,iOS,227,5.2,1446,46,920,59,Male,3
729,Xiaomi Mi 11,Android,47,1.2,437,18,234,55,Male,1
730,iPhone 12,iOS,461,6.3,1988,62,1004,21,Male,4
731,Google Pixel 5,Android,94,3.1,1078,38,489,25,Male,2
732,Samsung Galaxy S21,Android,216,5.1,1483,54,977,45,Female,3
733,iPhone 12,iOS,496,10.2,2587,84,1921,56,Female,5
734,OnePlus 9,Android,138,3.2,1142,31,366,29,Female,2
735,iPhone 12,iOS,318,6.6,2055,67,1253,43,Male,4
736,Samsung Galaxy S21,Android,96,3.4,1198,39,401,48,Female,2
737,OnePlus 9,Android,510,10.7,2433,90,1729,47,Male,5
738,Xiaomi Mi 11,Android,83,1.1,546,10,289,32,Female,1
739,Google Pixel 5,Android,417,6.2,2074,63,1135,35,Female,4
740,Google Pixel 5,Android,538,9.8,2778,91,2080,35,Female,5
741,Samsung Galaxy S21,Android,63,1.8,321,11,271,42,Male,1
742,OnePlus 9,Android,50,1.4,443,16,255,26,Female,1
743,Google Pixel 5,Android,502,8.2,2597,90,1553,27,Male,5
744,OnePlus 9,Android,105,3.3,723,35,566,46,Male,2
745,Google Pixel 5,Android,186,4.8,1494,53,949,20,Female,3
746,Xiaomi Mi 11,Android,174,2.9,1197,23,345,20,Female,2
747,OnePlus 9,Android,441,7.1,1928,74,1421,57,Male,2
748,Google Pixel 5,Android,444,6.1,2229,73,1194,25,Female,3
749,OnePlus 9,Android,211,5.9,1757,42,864,56,Female,3
750,Samsung Galaxy S21,Android,537,9.1,2858,86,2158,22,Male,4
751,Xiaomi Mi 11,Android,519,10.9,2571,93,2163,47,Female,5
752,Samsung Galaxy S21,Android,94,3.5,606,30,446,49,Male,1
753,Google Pixel 5,Android,554,10.3,2776,83,1606,34,Female,2
754,iPhone 12,iOS,381,7.5,2216,66,1291,37,Female,2
755,OnePlus 9,Android,257,6,1715,49,916,40,Female,4
756,Samsung Galaxy S21,Android,47,1.1,532,18,122,36,Male,5
757,iPhone 12,iOS,527,10,2430,82,1737,27,Female,3
758,Samsung Galaxy S21,Android,148,2.7,625,34,416,27,Male,5
759,iPhone 12,iOS,191,5.7,1414,53,991,19,Female,3
760,Google Pixel 5,Android,71,1.9,571,10,117,43,Female,2
761,OnePlus 9,Android,73,1.3,538,19,175,30,Female,2
762,OnePlus 9,Android,149,3.1,1191,28,563,29,Male,1
763,Xiaomi Mi 11,Android,197,4.4,1665,44,608,43,Female,4
764,Samsung Galaxy S21,Android,328,6.1,1975,72,1101,24,Male,5
765,OnePlus 9,Android,424,7.5,1995,75,1228,36,Male,1
766,Samsung Galaxy S21,Android,111,3.6,627,26,464,39,Female,5
767,Samsung Galaxy S21,Android,159,3.7,630,33,575,30,Male,1
768,Google Pixel 5,Android,580,11.5,2767,84,2341,36,Female,2
769,Samsung Galaxy S21,Android,379,7.7,1809,64,1050,22,Female,2
770,Samsung Galaxy S21,Android,217,4.2,1500,42,677,26,Female,3
771,Xiaomi Mi 11,Android,447,6.3,1959,63,1441,48,Male,1
772,OnePlus 9,Android,512,10.5,2538,82,1694,41,Male,4
773,Xiaomi Mi 11,Android,511,10.8,2529,91,2387,21,Male,4
774,OnePlus 9,Android,140,2.5,825,31,347,59,Male,3
775,Samsung Galaxy S21,Android,114,3,1131,31,596,28,Male,1
776,Samsung Galaxy S21,Android,192,4.3,1382,42,905,47,Female,3
777,iPhone 12,iOS,325,6,2244,70,1296,30,Female,4
778,OnePlus 9,Android,83,1.2,545,15,284,44,Male,4
779,OnePlus 9,Android,122,3,922,32,373,43,Male,4
780,OnePlus 9,Android,138,2.1,660,22,424,41,Female,3
781,OnePlus 9,Android,182,5.3,1278,42,885,54,Female,5
782,OnePlus 9,Android,425,6,1928,72,1150,53,Female,3
783,OnePlus 9,Android,580,10.4,2496,81,2441,37,Female,2
784,Xiaomi Mi 11,Android,203,4,1323,56,787,21,Male,4
785,Xiaomi Mi 11,Android,258,4.9,1596,56,937,40,Female,5
786,iPhone 12,iOS,551,8.5,2927,92,1901,51,Male,5
787,iPhone 12,iOS,507,9.6,2606,95,1543,48,Male,2
788,Xiaomi Mi 11,Android,57,1.3,489,16,131,37,Male,3
789,Xiaomi Mi 11,Android,553,10.2,2911,82,2441,44,Male,2
790,Google Pixel 5,Android,49,1.1,395,16,153,46,Female,4
791,Samsung Galaxy S21,Android,106,4,1158,23,493,18,Male,5
792,Google Pixel 5,Android,119,3.7,608,36,461,52,Male,5
793,OnePlus 9,Android,288,5.4,1476,49,767,36,Female,2
794,Google Pixel 5,Android,225,5.6,1388,55,965,36,Female,3
795,OnePlus 9,Android,342,7,1826,71,1077,26,Female,2
796,Samsung Galaxy S21,Android,292,4.2,1407,54,867,59,Male,4
797,iPhone 12,iOS,218,5,1475,46,972,59,Female,5
798,Google Pixel 5,Android,64,1.8,351,15,274,56,Male,5
799,iPhone 12,iOS,187,4.3,1367,58,988,31,Female,3
800,Google Pixel 5,Android,99,2,940,35,564,31,Male,2
